1596911630|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911636|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911642|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911648|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911654|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911660|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911665|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911671|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911677|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911683|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911689|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911695|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911701|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911706|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911712|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911718|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911724|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911730|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911736|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911741|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911747|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911753|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911759|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911765|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911771|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911777|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911782|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911788|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911794|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911800|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911806|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911812|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911818|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911823|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911829|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911835|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911841|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911847|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911853|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911858|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911864|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911870|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911876|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911882|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911888|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911894|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911899|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911905|{"1": 71.0, "2": false, "3": false, "4": false}|48.0
1596911911|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911917|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911923|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911929|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911935|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911940|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911946|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911952|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911958|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911964|{"1": 72.0, "2": false, "3": false, "4": false}|48.0
1596911970|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596911976|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596911981|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596911987|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596911993|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596911999|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912005|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912011|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912016|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912022|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912028|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912034|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912040|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912046|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912052|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912057|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912063|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912069|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912075|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912081|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912087|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912093|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912098|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912104|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912110|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912116|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912122|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912128|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912134|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912139|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912145|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912151|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912157|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912163|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912169|{"1": 73.0, "2": false, "3": false, "4": false}|50.0
1596912175|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912180|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912186|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912192|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912198|{"1": 73.0, "2": false, "3": false, "4": false}|50.0
1596912204|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912210|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912215|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912221|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912227|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912233|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912239|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912245|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912251|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912256|{"1": 71.0, "2": false, "3": false, "4": false}|50.0
1596912262|{"1": 71.0, "2": false, "3": false, "4": false}|50.0
1596912268|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912274|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912280|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912286|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912292|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912297|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912303|{"1": 71.0, "2": false, "3": false, "4": false}|50.0
1596912309|{"1": 71.0, "2": false, "3": false, "4": false}|50.0
1596912315|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912321|{"1": 71.0, "2": false, "3": false, "4": false}|50.0
1596912327|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912332|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912338|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912344|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912350|{"1": 71.0, "2": false, "3": false, "4": false}|50.0
1596912356|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912362|{"1": 72.0, "2": false, "3": false, "4": false}|50.0
1596912368|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912373|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912379|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912385|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912391|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912397|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912403|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912409|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912414|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912420|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912426|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912432|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912438|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912444|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912449|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912455|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912461|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912467|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912473|{"1": 72.0, "2": false, "3": false, "4": false}|49.0
1596912479|{"1": 71.0, "2": false, "3": false, "4": false}|49.0
1596912485|{"1": 75.0, "2": false, "3": false, "4": false}|49.0
1596912490|{"1": 79.0, "2": false, "3": false, "4": false}|49.0
1596912496|{"1": 82.0, "2": false, "3": false, "4": false}|49.0
1596912502|{"1": 84.0, "2": false, "3": false, "4": false}|49.0
1596912508|{"1": 84.0, "2": false, "3": false, "4": false}|49.0
1596912514|{"1": 84.0, "2": false, "3": false, "4": false}|49.0
1596912520|{"1": 83.0, "2": false, "3": false, "4": false}|49.0
1596912526|{"1": 82.0, "2": false, "3": false, "4": false}|49.0
